Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value,clean_value
2020,APR,STATE,50,6,TOTAL,"10,891,000",10891000
2020,APR,STATE,55,6,TOTAL,"265,203,000",265203000
2020,AUG,STATE,6,6,TOTAL,"191,418,000",191418000
2020,AUG,STATE,16,6,TOTAL,"81,415,000",81415000
2020,AUG,STATE,17,6,TOTAL,"5,102,000",5102000
2020,AUG,STATE,19,6,TOTAL,"30,750,000",30750000
2020,AUG,STATE,27,6,TOTAL,"61,680,000",61680000
2020,AUG,STATE,34,6,TOTAL,"4,819,000",4819000
2020,AUG,STATE,35,6,TOTAL,"78,951,000",78951000
2020,AUG,STATE,36,6,TOTAL,"71,287,000",71287000
2020,AUG,STATE,39,6,TOTAL,"21,272,000",21272000
2020,AUG,STATE,,6,TOTAL,"214,050,000",214050000
2020,AUG,STATE,42,6,TOTAL,"37,506,000",37506000
2020,AUG,STATE,50,6,TOTAL,"12,419,000",12419000
2020,AUG,STATE,55,6,TOTAL,"279,312,000",279312000
2020,DEC,STATE,6,6,TOTAL,"207,633,000",207633000
2020,DEC,STATE,16,6,TOTAL,"85,505,000",85505000
2020,DEC,STATE,17,6,TOTAL,"5,168,000",5168000
2020,DEC,STATE,19,6,TOTAL,"29,960,000",29960000
2020,DEC,STATE,27,6,TOTAL,"65,962,000",65962000
2020,DEC,STATE,34,6,TOTAL,"5,584,000",5584000
2020,DEC,STATE,35,6,TOTAL,"81,859,000",81859000
2020,DEC,STATE,36,6,TOTAL,"69,855,000",69855000
2020,DEC,STATE,39,6,TOTAL,"21,815,000",21815000
2020,DEC,STATE,,6,TOTAL,"231,733,000",231733000
2020,DEC,STATE,42,6,TOTAL,"38,417,000",38417000
2020,DEC,STATE,50,6,TOTAL,"12,922,000",12922000
2020,DEC,STATE,55,6,TOTAL,"298,303,000",298303000
2020,FEB,STATE,6,6,TOTAL,"198,977,000",198977000
2020,FEB,STATE,16,6,TOTAL,"73,497,000",73497000
2020,FEB,STATE,17,6,TOTAL,"5,629,000",5629000
2020,FEB,STATE,19,6,TOTAL,"28,354,000",28354000
2020,FEB,STATE,27,6,TOTAL,"59,114,000",59114000
2020,FEB,STATE,34,6,TOTAL,"4,244,000",4244000
2020,FEB,STATE,35,6,TOTAL,"76,715,000",76715000
2020,FEB,STATE,36,6,TOTAL,"65,574,000",65574000
2020,FEB,STATE,39,6,TOTAL,"19,648,000",19648000
2020,FEB,STATE,,6,TOTAL,"192,551,000",192551000
2020,FEB,STATE,42,6,TOTAL,"30,980,000",30980000
2020,FEB,STATE,50,6,TOTAL,"11,330,000",11330000
2020,FEB,STATE,55,6,TOTAL,"265,435,000",265435000
2020,JAN,STATE,6,6,TOTAL,"213,166,000",213166000
2020,JAN,STATE,16,6,TOTAL,"85,369,000",85369000
2020,JAN,STATE,17,6,TOTAL,"5,770,000",5770000
2020,JAN,STATE,19,6,TOTAL,"29,037,000",29037000
2020,JAN,STATE,27,6,TOTAL,"61,573,000",61573000
2020,JAN,STATE,34,6,TOTAL,"4,991,000",4991000
2020,JAN,STATE,35,6,TOTAL,"84,577,000",84577000
2020,JAN,STATE,36,6,TOTAL,"73,115,000",73115000
2020,JAN,STATE,39,6,TOTAL,"22,153,000",22153000
2020,JAN,STATE,,6,TOTAL,"205,438,000",205438000
2020,JAN,STATE,42,6,TOTAL,"40,541,000",40541000
2020,JAN,STATE,50,6,TOTAL,"12,511,000",12511000
2020,JAN,STATE,55,6,TOTAL,"285,479,000",285479000
2020,JUL,STATE,6,6,TOTAL,"202,594,000",202594000
2020,JUL,STATE,16,6,TOTAL,"89,585,000",89585000
2020,JUL,STATE,17,6,TOTAL,"4,784,000",4784000
2020,JUL,STATE,19,6,TOTAL,"29,968,000",29968000
2020,JUL,STATE,27,6,TOTAL,"61,642,000",61642000
2020,JUL,STATE,34,6,TOTAL,"5,100,000",5100000
2020,JUL,STATE,35,6,TOTAL,"80,169,000",80169000
2020,JUL,STATE,36,6,TOTAL,"74,495,000",74495000
2020,JUL,STATE,39,6,TOTAL,"19,278,000",19278000
2020,JUL,STATE,,6,TOTAL,"211,736,000",211736000
2020,JUL,STATE,42,6,TOTAL,"35,387,000",35387000
2020,JUL,STATE,50,6,TOTAL,"12,022,000",12022000
2020,JUL,STATE,55,6,TOTAL,"282,623,000",282623000
2020,JUN,STATE,6,6,TOTAL,"207,079,000",207079000
2020,JUN,STATE,16,6,TOTAL,"87,241,000",87241000
2020,JUN,STATE,17,6,TOTAL,"4,793,000",4793000
2020,JUN,STATE,19,6,TOTAL,"29,955,000",29955000
2020,JUN,STATE,27,6,TOTAL,"61,182,000",61182000
2020,JUN,STATE,34,6,TOTAL,"5,520,000",5520000
2020,JUN,STATE,35,6,TOTAL,"80,756,000",80756000
2020,JUN,STATE,36,6,TOTAL,"72,583,000",72583000
2020,JUN,STATE,39,6,TOTAL,"19,696,000",19696000
2020,JUN,STATE,,6,TOTAL,"216,369,000",216369000
2020,JUN,STATE,42,6,TOTAL,"35,276,000",35276000
2020,JUN,STATE,50,6,TOTAL,"11,728,000",11728000
2020,JUN,STATE,55,6,TOTAL,"287,268,000",287268000
2020,MAR,STATE,6,6,TOTAL,"210,604,000",210604000
2020,MAR,STATE,16,6,TOTAL,"89,276,000",89276000
2020,MAR,STATE,17,6,TOTAL,"6,474,000",6474000
2020,MAR,STATE,19,6,TOTAL,"28,935,000",28935000
2020,MAR,STATE,27,6,TOTAL,"62,961,000",62961000
2020,MAR,STATE,34,6,TOTAL,"5,107,000",5107000
2020,MAR,STATE,35,6,TOTAL,"80,902,000",80902000
2020,MAR,STATE,36,6,TOTAL,"74,366,000",74366000
2020,MAR,STATE,39,6,TOTAL,"21,184,000",21184000
2020,MAR,STATE,,6,TOTAL,"202,053,000",202053000
2020,MAR,STATE,42,6,TOTAL,"37,345,000",37345000
2020,MAR,STATE,50,6,TOTAL,"11,896,000",11896000
2020,MAR,STATE,55,6,TOTAL,"289,187,000",289187000
2020,MAY,STATE,6,6,TOTAL,"211,358,000",211358000
2020,MAY,STATE,16,6,TOTAL,"80,641,000",80641000
2020,MAY,STATE,17,6,TOTAL,"4,558,000",4558000
2020,MAY,STATE,19,6,TOTAL,"28,265,000",28265000
2020,MAY,STATE,27,6,TOTAL,"61,558,000",61558000
2020,MAY,STATE,34,6,TOTAL,"5,191,000",5191000
2020,MAY,STATE,35,6,TOTAL,"80,476,000",80476000
2020,MAY,STATE,36,6,TOTAL,"69,542,000",69542000
2020,MAY,STATE,39,6,TOTAL,"20,190,000",20190000
2020,MAY,STATE,,6,TOTAL,"209,983,000",209983000
2020,MAY,STATE,42,6,TOTAL,"34,962,000",34962000
2020,MAY,STATE,50,6,TOTAL,"11,853,000",11853000
2020,MAY,STATE,55,6,TOTAL,"280,544,000",280544000
2020,NOV,STATE,6,6,TOTAL,"200,773,000",200773000
2020,NOV,STATE,16,6,TOTAL,"83,212,000",83212000
2020,NOV,STATE,17,6,TOTAL,"4,659,000",4659000
2020,NOV,STATE,19,6,TOTAL,"31,130,000",31130000
2020,NOV,STATE,27,6,TOTAL,"61,773,000",61773000
2020,NOV,STATE,34,6,TOTAL,"5,073,000",5073000
2020,NOV,STATE,35,6,TOTAL,"78,100,000",78100000
2020,NOV,STATE,36,6,TOTAL,"73,111,000",73111000
2020,NOV,STATE,39,6,TOTAL,"19,135,000",19135000
2020,NOV,STATE,,6,TOTAL,"221,321,000",221321000
2020,NOV,STATE,42,6,TOTAL,"34,552,000",34552000
2020,NOV,STATE,50,6,TOTAL,"12,705,000",12705000
2020,NOV,STATE,55,6,TOTAL,"276,269,000",276269000
2020,OCT,STATE,6,6,TOTAL,"200,299,000",200299000
2020,OCT,STATE,16,6,TOTAL,"85,855,000",85855000
2020,OCT,STATE,17,6,TOTAL,"5,453,000",5453000
2020,OCT,STATE,19,6,TOTAL,"29,633,000",29633000
2020,OCT,STATE,27,6,TOTAL,"64,308,000",64308000
2020,OCT,STATE,34,6,TOTAL,"6,077,000",6077000
2020,OCT,STATE,35,6,TOTAL,"83,278,000",83278000
2020,OCT,STATE,36,6,TOTAL,"77,084,000",77084000
2020,OCT,STATE,39,6,TOTAL,"21,075,000",21075000
2020,OCT,STATE,,6,TOTAL,"217,751,000",217751000
2020,OCT,STATE,42,6,TOTAL,"36,317,000",36317000
2020,OCT,STATE,50,6,TOTAL,"12,109,000",12109000
2020,OCT,STATE,55,6,TOTAL,"296,382,000",296382000
2020,SEP,STATE,6,6,TOTAL,"193,163,000",193163000
2020,SEP,STATE,16,6,TOTAL,"87,104,000",87104000
2020,SEP,STATE,17,6,TOTAL,"5,025,000",5025000
2020,SEP,STATE,19,6,TOTAL,"30,622,000",30622000
2020,SEP,STATE,27,6,TOTAL,"58,039,000",58039000
2020,SEP,STATE,34,6,TOTAL,"5,570,000",5570000
2020,SEP,STATE,35,6,TOTAL,"79,599,000",79599000
2020,SEP,STATE,36,6,TOTAL,"72,808,000",72808000
2020,SEP,STATE,39,6,TOTAL,"21,174,000",21174000
2020,SEP,STATE,,6,TOTAL,"215,503,000",215503000
2020,SEP,STATE,42,6,TOTAL,"38,929,000",38929000
2020,SEP,STATE,50,6,TOTAL,"12,076,000",12076000
2020,SEP,STATE,55,6,TOTAL,"283,615,000",283615000
2020,YEAR,STATE,6,6,TOTAL,"2,434,870,000",2434870000
2020,YEAR,STATE,16,6,TOTAL,"1,014,224,000",1014224000
2020,YEAR,STATE,17,6,TOTAL,"62,355,000",62355000
2020,YEAR,STATE,19,6,TOTAL,"355,222,000",355222000
2020,YEAR,STATE,27,6,TOTAL,"741,743,000",741743000
2020,YEAR,STATE,34,6,TOTAL,"61,189,000",61189000
2020,YEAR,STATE,35,6,TOTAL,"962,449,000",962449000
2020,YEAR,STATE,36,6,TOTAL,"858,884,000",858884000
2020,YEAR,STATE,39,6,TOTAL,"245,118,000",245118000
2020,YEAR,STATE,,6,TOTAL,"2,533,667,000",2533667000
2020,YEAR,STATE,42,6,TOTAL,"435,837,000",435837000
2020,YEAR,STATE,50,6,TOTAL,"144,462,000",144462000
2020,YEAR,STATE,55,6,TOTAL,"3,389,620,000",3389620000
2019,APR,STATE,6,6,TOTAL,"212,169,000",212169000
2019,APR,STATE,16,6,TOTAL,"83,842,000",83842000
2019,APR,STATE,17,6,TOTAL,"6,934,000",6934000
2019,APR,STATE,19,6,TOTAL,"26,244,000",26244000
2019,APR,STATE,27,6,TOTAL,"59,391,000",59391000
2019,APR,STATE,34,6,TOTAL,"4,641,000",4641000
2019,APR,STATE,35,6,TOTAL,"79,104,000",79104000
2019,APR,STATE,36,6,TOTAL,"68,383,000",68383000
2019,APR,STATE,39,6,TOTAL,"18,750,000",18750000
2019,APR,STATE,41,6,TOTAL,"17,748,000",17748000
2019,APR,STATE,,6,TOTAL,"154,383,000",154383000
2019,APR,STATE,42,6,TOTAL,"36,199,000",36199000
2019,APR,STATE,46,6,TOTAL,"25,542,000",25542000
2019,APR,STATE,50,6,TOTAL,"11,900,000",11900000
2019,APR,STATE,55,6,TOTAL,"279,544,000",279544000
2019,AUG,STATE,6,6,TOTAL,"212,668,000",212668000
2019,AUG,STATE,16,6,TOTAL,"88,378,000",88378000
2019,AUG,STATE,17,6,TOTAL,"6,798,000",6798000
2019,AUG,STATE,19,6,TOTAL,"27,580,000",27580000
2019,AUG,STATE,27,6,TOTAL,"60,178,000",60178000
2019,AUG,STATE,34,6,TOTAL,"4,518,000",4518000
2019,AUG,STATE,35,6,TOTAL,"90,535,000",90535000
2019,AUG,STATE,36,6,TOTAL,"70,336,000",70336000
2019,AUG,STATE,39,6,TOTAL,"19,426,000",19426000
2019,AUG,STATE,41,6,TOTAL,"17,207,000",17207000
2019,AUG,STATE,,6,TOTAL,"157,281,000",157281000
2019,AUG,STATE,42,6,TOTAL,"35,148,000",35148000
2019,AUG,STATE,46,6,TOTAL,"30,127,000",30127000
2019,AUG,STATE,50,6,TOTAL,"12,547,000",12547000
2019,AUG,STATE,55,6,TOTAL,"280,769,000",280769000
2019,DEC,STATE,6,6,TOTAL,"217,513,000",217513000
2019,DEC,STATE,16,6,TOTAL,"88,847,000",88847000
2019,DEC,STATE,17,6,TOTAL,"6,849,000",6849000
2019,DEC,STATE,19,6,TOTAL,"29,294,000",29294000
2019,DEC,STATE,27,6,TOTAL,"63,351,000",63351000
2019,DEC,STATE,34,6,TOTAL,"5,415,000",5415000
2019,DEC,STATE,35,6,TOTAL,"82,565,000",82565000
2019,DEC,STATE,36,6,TOTAL,"68,265,000",68265000
2019,DEC,STATE,39,6,TOTAL,"20,526,000",20526000
2019,DEC,STATE,41,6,TOTAL,"18,332,000",18332000
2019,DEC,STATE,,6,TOTAL,"159,598,000",159598000
2019,DEC,STATE,42,6,TOTAL,"39,484,000",39484000
2019,DEC,STATE,46,6,TOTAL,"33,912,000",33912000
2019,DEC,STATE,50,6,TOTAL,"12,540,000",12540000
2019,DEC,STATE,55,6,TOTAL,"276,031,000",276031000
2019,FEB,STATE,6,6,TOTAL,"200,301,000",200301000
2019,FEB,STATE,16,6,TOTAL,"71,559,000",71559000
2019,FEB,STATE,17,6,TOTAL,"6,433,000",6433000
2019,FEB,STATE,19,6,TOTAL,"26,923,000",26923000
2019,FEB,STATE,27,6,TOTAL,"56,830,000",56830000
2019,FEB,STATE,34,6,TOTAL,"3,806,000",3806000
2019,FEB,STATE,35,6,TOTAL,"71,203,000",71203000
2019,FEB,STATE,36,6,TOTAL,"61,492,000",61492000
2019,FEB,STATE,39,6,TOTAL,"16,358,000",16358000
2019,FEB,STATE,41,6,TOTAL,"16,158,000",16158000
2019,FEB,STATE,,6,TOTAL,"147,257,000",147257000
2019,FEB,STATE,42,6,TOTAL,"30,732,000",30732000
2019,FEB,STATE,46,6,TOTAL,"22,697,000",22697000
2019,FEB,STATE,50,6,TOTAL,"11,102,000",11102000
2019,FEB,STATE,55,6,TOTAL,"260,752,000",260752000
2019,JAN,STATE,6,6,TOTAL,"213,585,000",213585000
2019,JAN,STATE,16,6,TOTAL,"86,686,000",86686000
2019,JAN,STATE,17,6,TOTAL,"6,803,000",6803000
2019,JAN,STATE,19,6,TOTAL,"29,106,000",29106000
2019,JAN,STATE,27,6,TOTAL,"65,282,000",65282000
2019,JAN,STATE,34,6,TOTAL,"5,483,000",5483000
2019,JAN,STATE,35,6,TOTAL,"79,984,000",79984000
2019,JAN,STATE,36,6,TOTAL,"72,499,000",72499000
2019,JAN,STATE,39,6,TOTAL,"18,154,000",18154000
2019,JAN,STATE,41,6,TOTAL,"18,121,000",18121000
2019,JAN,STATE,,6,TOTAL,"160,430,000",160430000
2019,JAN,STATE,42,6,TOTAL,"38,027,000",38027000
2019,JAN,STATE,46,6,TOTAL,"26,895,000",26895000
2019,JAN,STATE,50,6,TOTAL,"12,840,000",12840000
2019,JAN,STATE,55,6,TOTAL,"282,873,000",282873000
2019,JUL,STATE,6,6,TOTAL,"210,588,000",210588000
2019,JUL,STATE,16,6,TOTAL,"87,086,000",87086000
2019,JUL,STATE,17,6,TOTAL,"6,699,000",6699000
2019,JUL,STATE,19,6,TOTAL,"26,419,000",26419000
2019,JUL,STATE,27,6,TOTAL,"60,482,000",60482000
2019,JUL,STATE,34,6,TOTAL,"4,668,000",4668000
2019,JUL,STATE,35,6,TOTAL,"76,696,000",76696000
2019,JUL,STATE,36,6,TOTAL,"71,941,000",71941000
2019,JUL,STATE,39,6,TOTAL,"19,033,000",19033000
2019,JUL,STATE,41,6,TOTAL,"17,479,000",17479000
2019,JUL,STATE,,6,TOTAL,"152,397,000",152397000
2019,JUL,STATE,42,6,TOTAL,"36,173,000",36173000
2019,JUL,STATE,46,6,TOTAL,"28,966,000",28966000
2019,JUL,STATE,50,6,TOTAL,"11,681,000",11681000
2019,JUL,STATE,55,6,TOTAL,"277,305,000",277305000
2019,JUN,STATE,6,6,TOTAL,"205,335,000",205335000
2019,JUN,STATE,16,6,TOTAL,"86,081,000",86081000
2019,JUN,STATE,17,6,TOTAL,"7,070,000",7070000
2019,JUN,STATE,19,6,TOTAL,"26,361,000",26361000
2019,JUN,STATE,27,6,TOTAL,"61,203,000",61203000
2019,JUN,STATE,34,6,TOTAL,"3,994,000",3994000
2019,JUN,STATE,35,6,TOTAL,"76,984,000",76984000
2019,JUN,STATE,36,6,TOTAL,"65,738,000",65738000
2019,JUN,STATE,39,6,TOTAL,"18,170,000",18170000
2019,JUN,STATE,41,6,TOTAL,"17,212,000",17212000
2019,JUN,STATE,,6,TOTAL,"147,642,000",147642000
2019,JUN,STATE,42,6,TOTAL,"34,610,000",34610000
2019,JUN,STATE,46,6,TOTAL,"28,764,000",28764000
2019,JUN,STATE,50,6,TOTAL,"11,373,000",11373000
2019,JUN,STATE,55,6,TOTAL,"278,723,000",278723000
2019,MAR,STATE,6,6,TOTAL,"215,492,000",215492000
2019,MAR,STATE,16,6,TOTAL,"89,724,000",89724000
2019,MAR,STATE,17,6,TOTAL,"6,323,000",6323000
2019,MAR,STATE,19,6,TOTAL,"28,733,000",28733000
2019,MAR,STATE,27,6,TOTAL,"62,679,000",62679000
2019,MAR,STATE,34,6,TOTAL,"4,892,000",4892000
2019,MAR,STATE,35,6,TOTAL,"79,426,000",79426000
2019,MAR,STATE,36,6,TOTAL,"72,306,000",72306000
2019,MAR,STATE,39,6,TOTAL,"18,958,000",18958000
2019,MAR,STATE,41,6,TOTAL,"18,196,000",18196000
2019,MAR,STATE,,6,TOTAL,"156,584,000",156584000
2019,MAR,STATE,42,6,TOTAL,"38,520,000",38520000
2019,MAR,STATE,46,6,TOTAL,"25,076,000",25076000
2019,MAR,STATE,50,6,TOTAL,"12,255,000",12255000
2019,MAR,STATE,55,6,TOTAL,"292,820,000",292820000
2019,MAY,STATE,6,6,TOTAL,"217,943,000",217943000
2019,MAY,STATE,16,6,TOTAL,"78,308,000",78308000
2019,MAY,STATE,17,6,TOTAL,"7,102,000",7102000
2019,MAY,STATE,19,6,TOTAL,"27,946,000",27946000
2019,MAY,STATE,27,6,TOTAL,"64,284,000",64284000
2019,MAY,STATE,34,6,TOTAL,"4,348,000",4348000
2019,MAY,STATE,35,6,TOTAL,"81,835,000",81835000
2019,MAY,STATE,36,6,TOTAL,"67,010,000",67010000
2019,MAY,STATE,39,6,TOTAL,"19,486,000",19486000
2019,MAY,STATE,41,6,TOTAL,"17,999,000",17999000
2019,MAY,STATE,,6,TOTAL,"158,792,000",158792000
2019,MAY,STATE,42,6,TOTAL,"35,104,000",35104000
2019,MAY,STATE,46,6,TOTAL,"27,539,000",27539000
2019,MAY,STATE,50,6,TOTAL,"12,349,000",12349000
2019,MAY,STATE,55,6,TOTAL,"285,562,000",285562000
2019,NOV,STATE,6,6,TOTAL,"217,552,000",217552000
2019,NOV,STATE,16,6,TOTAL,"77,093,000",77093000
2019,NOV,STATE,17,6,TOTAL,"6,131,000",6131000
2019,NOV,STATE,19,6,TOTAL,"28,671,000",28671000
2019,NOV,STATE,27,6,TOTAL,"58,324,000",58324000
2019,NOV,STATE,34,6,TOTAL,"5,271,000",5271000
2019,NOV,STATE,35,6,TOTAL,"80,443,000",80443000
2019,NOV,STATE,36,6,TOTAL,"69,450,000",69450000
2019,NOV,STATE,39,6,TOTAL,"19,014,000",19014000
2019,NOV,STATE,41,6,TOTAL,"16,955,000",16955000
2019,NOV,STATE,,6,TOTAL,"154,137,000",154137000
2019,NOV,STATE,42,6,TOTAL,"35,382,000",35382000
2019,NOV,STATE,46,6,TOTAL,"33,044,000",33044000
2019,NOV,STATE,50,6,TOTAL,"12,385,000",12385000
2019,NOV,STATE,55,6,TOTAL,"279,330,000",279330000
2019,OCT,STATE,6,6,TOTAL,"215,850,000",215850000
2019,OCT,STATE,16,6,TOTAL,"86,836,000",86836000
2019,OCT,STATE,17,6,TOTAL,"7,033,000",7033000
2019,OCT,STATE,19,6,TOTAL,"29,564,000",29564000
2019,OCT,STATE,27,6,TOTAL,"60,373,000",60373000
2019,OCT,STATE,34,6,TOTAL,"5,737,000",5737000
2019,OCT,STATE,35,6,TOTAL,"81,107,000",81107000
2019,OCT,STATE,36,6,TOTAL,"73,403,000",73403000
2019,OCT,STATE,39,6,TOTAL,"20,185,000",20185000
2019,OCT,STATE,41,6,TOTAL,"18,234,000",18234000
2019,OCT,STATE,,6,TOTAL,"166,223,000",166223000
2019,OCT,STATE,42,6,TOTAL,"38,319,000",38319000
2019,OCT,STATE,46,6,TOTAL,"34,521,000",34521000
2019,OCT,STATE,50,6,TOTAL,"12,291,000",12291000
2019,OCT,STATE,55,6,TOTAL,"288,274,000",288274000
2019,SEP,STATE,6,6,TOTAL,"203,831,000",203831000
2019,SEP,STATE,16,6,TOTAL,"83,626,000",83626000
2019,SEP,STATE,17,6,TOTAL,"6,269,000",6269000
2019,SEP,STATE,19,6,TOTAL,"27,091,000",27091000
2019,SEP,STATE,27,6,TOTAL,"58,035,000",58035000
2019,SEP,STATE,34,6,TOTAL,"5,032,000",5032000
2019,SEP,STATE,35,6,TOTAL,"76,619,000",76619000
2019,SEP,STATE,36,6,TOTAL,"71,128,000",71128000
2019,SEP,STATE,39,6,TOTAL,"18,751,000",18751000
2019,SEP,STATE,41,6,TOTAL,"17,502,000",17502000
2019,SEP,STATE,,6,TOTAL,"155,170,000",155170000
2019,SEP,STATE,42,6,TOTAL,"34,489,000",34489000
2019,SEP,STATE,46,6,TOTAL,"30,592,000",30592000
2019,SEP,STATE,50,6,TOTAL,"11,888,000",11888000
2019,SEP,STATE,55,6,TOTAL,"280,504,000",280504000
2019,YEAR,STATE,6,6,TOTAL,"2,542,827,000",2542827000
2019,YEAR,STATE,16,6,TOTAL,"1,008,066,000",1008066000
2019,YEAR,STATE,17,6,TOTAL,"80,444,000",80444000
2019,YEAR,STATE,19,6,TOTAL,"333,932,000",333932000
2019,YEAR,STATE,27,6,TOTAL,"730,412,000",730412000
2019,YEAR,STATE,34,6,TOTAL,"57,805,000",57805000
2019,YEAR,STATE,35,6,TOTAL,"956,501,000",956501000
2019,YEAR,STATE,36,6,TOTAL,"831,951,000",831951000
2019,YEAR,STATE,39,6,TOTAL,"226,811,000",226811000
2019,YEAR,STATE,41,6,TOTAL,"211,143,000",211143000
2019,YEAR,STATE,,6,TOTAL,"1,869,894,000",1869894000
2019,YEAR,STATE,42,6,TOTAL,"432,187,000",432187000
2019,YEAR,STATE,46,6,TOTAL,"347,675,000",347675000
2019,YEAR,STATE,50,6,TOTAL,"145,151,000",145151000
2019,YEAR,STATE,55,6,TOTAL,"3,362,487,000",3362487000
2018,APR,STATE,6,6,TOTAL,"210,797,000",210797000
2018,APR,STATE,16,6,TOTAL,"85,569,000",85569000
2018,APR,STATE,17,6,TOTAL,"6,773,000",6773000
2018,APR,STATE,19,6,TOTAL,"24,042,000",24042000
2018,APR,STATE,27,6,TOTAL,"61,934,000",61934000
2018,APR,STATE,34,6,TOTAL,"5,704,000",5704000
2018,APR,STATE,35,6,TOTAL,"74,639,000",74639000
2018,APR,STATE,36,6,TOTAL,"64,031,000",64031000
2018,APR,STATE,39,6,TOTAL,"19,100,000",19100000
2018,APR,STATE,41,6,TOTAL,"17,672,000",17672000
2018,APR,STATE,,6,TOTAL,"151,721,000",151721000
2018,APR,STATE,42,6,TOTAL,"35,341,000",35341000
2018,APR,STATE,46,6,TOTAL,"24,009,000",24009000
2018,APR,STATE,50,6,TOTAL,"12,432,000",12432000
2018,APR,STATE,55,6,TOTAL,"285,364,000",285364000
2018,AUG,STATE,6,6,TOTAL,"211,649,000",211649000
2018,AUG,STATE,16,6,TOTAL,"76,758,000",76758000
2018,AUG,STATE,17,6,TOTAL,"6,823,000",6823000
2018,AUG,STATE,19,6,TOTAL,"25,373,000",25373000
2018,AUG,STATE,27,6,TOTAL,"61,254,000",61254000
2018,AUG,STATE,34,6,TOTAL,"4,849,000",4849000
2018,AUG,STATE,35,6,TOTAL,"75,321,000",75321000
2018,AUG,STATE,36,6,TOTAL,"69,785,000",69785000
2018,AUG,STATE,39,6,TOTAL,"21,564,000",21564000
2018,AUG,STATE,41,6,TOTAL,"17,338,000",17338000
2018,AUG,STATE,,6,TOTAL,"158,779,000",158779000
2018,AUG,STATE,42,6,TOTAL,"36,713,000",36713000
2018,AUG,STATE,46,6,TOTAL,"24,240,000",24240000
2018,AUG,STATE,50,6,TOTAL,"11,412,000",11412000
2018,AUG,STATE,55,6,TOTAL,"284,875,000",284875000
2018,DEC,STATE,6,6,TOTAL,"221,276,000",221276000
2018,DEC,STATE,16,6,TOTAL,"85,176,000",85176000
2018,DEC,STATE,17,6,TOTAL,"7,305,000",7305000
2018,DEC,STATE,19,6,TOTAL,"26,039,000",26039000
2018,DEC,STATE,27,6,TOTAL,"65,561,000",65561000
2018,DEC,STATE,34,6,TOTAL,"4,999,000",4999000
2018,DEC,STATE,35,6,TOTAL,"80,165,000",80165000
2018,DEC,STATE,36,6,TOTAL,"64,449,000",64449000
2018,DEC,STATE,39,6,TOTAL,"18,127,000",18127000
2018,DEC,STATE,41,6,TOTAL,"18,645,000",18645000
2018,DEC,STATE,,6,TOTAL,"164,495,000",164495000
2018,DEC,STATE,42,6,TOTAL,"36,808,000",36808000
2018,DEC,STATE,46,6,TOTAL,"25,809,000",25809000
2018,DEC,STATE,50,6,TOTAL,"13,518,000",13518000
2018,DEC,STATE,55,6,TOTAL,"279,801,000",279801000
2018,FEB,STATE,6,6,TOTAL,"196,875,000",196875000
2018,FEB,STATE,16,6,TOTAL,"72,365,000",72365000
2018,FEB,STATE,17,6,TOTAL,"6,279,000",6279000
2018,FEB,STATE,19,6,TOTAL,"21,235,000",21235000
2018,FEB,STATE,27,6,TOTAL,"57,565,000",57565000
2018,FEB,STATE,34,6,TOTAL,"8,537,000",8537000
2018,FEB,STATE,35,6,TOTAL,"65,346,000",65346000
2018,FEB,STATE,36,6,TOTAL,"64,261,000",64261000
2018,FEB,STATE,39,6,TOTAL,"18,840,000",18840000
2018,FEB,STATE,41,6,TOTAL,"15,978,000",15978000
2018,FEB,STATE,,6,TOTAL,"141,192,000",141192000
2018,FEB,STATE,42,6,TOTAL,"30,808,000",30808000
2018,FEB,STATE,46,6,TOTAL,"23,000,000",23000000
2018,FEB,STATE,50,6,TOTAL,"11,561,000",11561000
2018,FEB,STATE,55,6,TOTAL,"263,281,000",263281000
2018,JAN,STATE,6,6,TOTAL,"216,796,000",216796000
2018,JAN,STATE,16,6,TOTAL,"85,453,000",85453000
2018,JAN,STATE,17,6,TOTAL,"6,204,000",6204000
2018,JAN,STATE,19,6,TOTAL,"22,446,000",22446000
2018,JAN,STATE,27,6,TOTAL,"61,872,000",61872000
2018,JAN,STATE,34,6,TOTAL,"9,773,000",9773000
2018,JAN,STATE,35,6,TOTAL,"68,294,000",68294000
2018,JAN,STATE,36,6,TOTAL,"72,279,000",72279000
2018,JAN,STATE,39,6,TOTAL,"21,067,000",21067000
2018,JAN,STATE,41,6,TOTAL,"17,603,000",17603000
2018,JAN,STATE,,6,TOTAL,"159,785,000",159785000
2018,JAN,STATE,42,6,TOTAL,"38,195,000",38195000
2018,JAN,STATE,46,6,TOTAL,"25,536,000",25536000
2018,JAN,STATE,50,6,TOTAL,"12,384,000",12384000
2018,JAN,STATE,55,6,TOTAL,"285,628,000",285628000
2018,JUL,STATE,6,6,TOTAL,"211,193,000",211193000
2018,JUL,STATE,16,6,TOTAL,"85,668,000",85668000
2018,JUL,STATE,17,6,TOTAL,"7,026,000",7026000
2018,JUL,STATE,19,6,TOTAL,"25,371,000",25371000
2018,JUL,STATE,27,6,TOTAL,"60,888,000",60888000
2018,JUL,STATE,34,6,TOTAL,"4,610,000",4610000
2018,JUL,STATE,35,6,TOTAL,"75,204,000",75204000
2018,JUL,STATE,36,6,TOTAL,"69,046,000",69046000
